,id,media_id,score,title_in_romaji,title_in_english,episodes,source,genres,mean_score,description,duration,year_released
46,40915371,66,6,Azumanga Daiou THE ANIMATION,Azumanga Daioh,26,MANGA,"['Comedy', 'Slice of Life']",78,"Ten year old child prodigy, Chiyo Mihama, is finding it tough fitting in at high school with the girls five years her elder: Osaka (dimwitted with a weird take on the world), Tomo (a powder keg that goes off at a moment’s notice), Kagura (the competitive athlete of the bunch), Yomi (the hothead), and Sakaki (timid and obsessed with a love of animals that isn’t reciprocated). Together with their teacher, they navigate the rough waters and fun times of high school.<br>
<br>
(Source: Sentai Filmworks)",24,2002.0
47,40915372,7817,0,B Gata H Kei,Yamada's First Time: B Gata H Kei,12,MANGA,"['Comedy', 'Ecchi', 'Romance']",64,"Yamada, first name withheld, is a 15-year-old girl who has just entered Takizawa High School.  Easily considered exceptionally beautiful, she has only one problem with her own body, she thinks her vagina looks weird and is very self-conscious about it.  <br><br>
Upon entering high school, her dream was to have casual sex with 100 men but therein lies the problem, she believes an experienced partner will tease her about the way her vagina looks or simply the fact that she's a virgin.  She stumbles upon the solution in the form of Kosuda Takashi, a fellow virgin, whom she believes will help ease the transition to more experienced partners.<br><br>
There's only one small problem, Yamada doesn't know anything about sex or the ancient art of seduction, meaning her quest to conquer Kosuda will be a difficult one.",24,2010.0
48,40915373,20510,9,Baby Steps,,25,MANGA,"['Romance', 'Sports']",75,"Based on the original manga by Hikaru Katsuki, Baby Steps centers on a honor student named Eiichiro Maruo who becomes frustrated with his life and decides to join the tennis club. Despite lacking experience and physical strength, he utilizes his studious nature to develop a strategic approach to playing tennis. Taking notes of his opponents’ habits and tendencies, he is able to predict their next move before they even react. He also meets Natsu Takasaki, a beautiful girl with a passion for tennis. With her help, he aims to become a professional tennis player.
<br><br>
(Source: Crunchyroll)",25,2014.0
49,40915374,20854,8,Baby Steps 2,,25,MANGA,"['Romance', 'Sports']",78,"Season 2 of Baby Steps. Maruo Eiichirou has begun his training in America and quickly realizes that he has still a long way to go. Facing his comrades in the daily matches helps him to realize his own weaknesses and his time overseas proves to be extremely valuable for his development, both as a tennis player and as a person.",24,2015.0
50,40915375,6347,9,Baka to Test to Shoukanjuu,Baka and Test - Summon the Beasts,13,LIGHT_NOVEL,"['Comedy', 'Romance']",71,"The story centers around Akihisa Yoshii, the ""baka"" of the title. His academy rigidly divides up the student body into classes based on the results of tests. The prodigies are in the A class with reclining seats complete with air conditioning, but Akihisa is in F class, the lowest rung of the school ladder which is furnished only with low, decrepit tables and worn-out straw tatami mats. A girl named Mizuki Himeji is actually one of the smartest girls in Akihisa's sophomore year, but she had a fever on test day and was pigeonholed into the F class. Besides Mizuki (who Akihisa secretly adores), the F class also has Yuuji Sakamoto, the class president who has been Akihisa's friend and partner-in-crime since the freshman year.<br><br>
The school happens to have developed experiments to summon fantasy creatures, and Akihisa decides to rally F class to take on the higher-tiered classes and seize their perks. The F class uses the summoned creatures in an all-out battle for school supremacy.",24,2010.0
51,40915376,8516,9,Baka to Test to Shoukanjuu Ni!,Baka and Test - Summon the Beasts 2,13,LIGHT_NOVEL,"['Comedy', 'Romance', 'Slice of Life']",74,"Continuing from where Season 1 left, the story continues with a more in depth into the characters but with the same humor narrative as before.<br><br>
(Source: Anime News Network)",24,2011.0
52,40915377,5081,8,Bakemonogatari,Bakemonogatari,15,LIGHT_NOVEL,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Romance', 'Supernatural']",82,"First season of the Monogatari Series, part 1/6. Contains the arcs Hitagi Crab, Mayoi Snail, Suruga Monkey, Nadeko Snake, and Tsubasa Cat from the Bakemonogatari light novels.<br><br>
Thanks to Meme Oshino, Koyomi Araragi, a high school student, is able to remain a human after coming across a female vampire... However, since the incident, Koyomi seems to meet girls who have an apparition-related issue. Hitagi Senjougahara doesn’t weigh anything, Suruga Kanbaru’s right arm becomes like that of a monkey’s, and a young girl, Mayoi, cannot find her way home no matter how many times she tries. Koyomi, a Mr. Nice Guy, ends up helping each and every girl solve her problem with the help of Meme Oshino.
<br><br>
(Source: Aniplex)",24,2009.0
53,40915378,98005,10,Ballroom e Youkoso,Welcome to the Ballroom,24,MANGA,"['Drama', 'Romance', 'Sports']",79,"Fujita has drifted through middle school aimlessly, unable to find friends or anything that can hold his attention. Then, one day, he's attacked by a gang and saved by a mysterious man. But this isn't a karate master; it's a ballroom dance instructor! Reluctantly, Fujita takes a few beginner's classes, only to find his inspiration... an entrancing, teenage dance prodigy named Shizuku.
<br>
It's Fujita's first step into the high-octane world of competitive dance!
<br><br>
(Source: Kodansha USA)",25,2017.0
54,40915380,21445,6,Big Order,Big Order,10,MANGA,"['Action', 'Supernatural']",47,"Ten years ago, a fairy by the name of Daisy appeared and asked the child Eiji Hoshimiya what his one and only wish was. Although his wish remains a mystery, the consequences were catastrophic. In an event called the ""Great Destruction,"" the world started to fall apart as everything collapsed and countless people died.<br><br>
Now, Eiji is a high school student whose only concern is his sick sister. He does not remember what he wished for; all that he remembers is that his wish caused the Great Destruction. In the years since that event, thousands of other people have also received abilities to make their heart's desire come true. These people called ""Orders"" are believed to be evil and are hated by the general public. However, some of these Orders are after Eiji's life in vengeance for those that he killed. Will Eiji be able to survive the numerous assassination attempts? And the biggest mystery of all: what did he wish for, and what were his intentions in wishing for something that caused so much desolation? <br><br>
(Source: MAL Rewrite)",24,2016.0
55,40915381,20457,9,Black Bullet,Black Bullet,13,LIGHT_NOVEL,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",67,"The Gastrea virus spreads like wildfire, causing each infected host to rapidly mutate, gaining new powers and abilities with every stage of development, even while they continue to attack, kill and infect multiple new hosts. Unable to fight a pandemic enemy that turns defenders into adversaries, the shocked remnants of the human race are forced to retreat into cities surrounded by giant monoliths made of Varanium, one of the few materials that can stop the Gastrea. Now mankind's last hope lies in the Cursed Children: young girls infected with the virus who have managed to retain a hold on their humanity. Paired with a partner, they alone have the strength to take on a Gastrea in one-on-one combat. But the very thing that gives them power is a ticking time bomb, so even as they protect humanity, they are also feared and shunned. Are they Girls? Monsters? Or Mankind's Ultimate Salvation?<br>
<br>
(Source: Sentai Filmworks)",24,2014.0
56,40915382,20619,7,Blade & Soul,,13,VIDEO_GAME,"['Action', 'Adventure', 'Fantasy']",54,"A thousand-year peace is coming to an end. The fledgling Wind Empire strives to overthrow the fading Stratus Empire and unite the four continents in a new era of equality–albeit an equality enforced by military might. Amid this mortal trouble and strife come the ancient Darksiders, with the nefarious Jin Seoyeon as the harbinger of their return… and with the people fighting among themselves, there may be no one to oppose their evil plans and save the world.

Based on the Korean MMORPG ""Blade & Soul"".",24,2014.0
57,40915383,269,8,BLEACH,Bleach,366,MANGA,"['Action', 'Adventure', 'Supernatural']",77,"Ichigo Kurosaki is a rather normal high school student apart from the fact he has the ability to see ghosts. This ability never impacted his life in a major way until the day he encounters the Shinigami Kuchiki Rukia, who saves him and his family's lives from a Hollow, a corrupt spirit that devours human souls. 
<br><br>
Wounded during the fight against the Hollow, Rukia chooses the only option available to defeat the monster and passes her Shinigami powers to Ichigo. Now forced to act as a substitute until Rukia recovers, Ichigo hunts down the Hollows that plague his town. 


",24,2004.0
58,40915384,97994,9,Blend S,BLEND-S,12,MANGA,"['Comedy', 'Slice of Life']",71,"The story centers on a girl named Maika who gets a job at a cafe where all the waitresses are given certain attributes — such as ""tsundere"" or ""little sister"" — to embody while serving customers. The manager asks Maika to be the ""Do S"" (extreme sadist) waitress, so she will have to adopt a dominant and aggressive persona.
<br><br>
(Source: Anime News Network)",24,2017.0
59,40915385,11633,10,Blood Lad,,10,MANGA,"['Comedy', 'Ecchi', 'Supernatural']",69,"Staz is the vampire boss of a section of the demon world, but he has little interest in human blood. He's more infatuated with Japanese culture. When he learns that Yanagi Fuyumi, a Japanese teenage girl, accidentally wanders into the demon city, he jumps to the occasion. However, while Staz deals with an intruder on his turf, the oblivious Fuyumi is killed by a monster and becomes a wandering ghost. The disappointed Staz vows to her that he will find a way to bring Fuyumi back to life.
",24,2013.0
